85,0.0814,0.139044501,0,0,35.63253824,5.767235095,36.59480375,2.5,1,TRUE,TRUE,1,SSP1_1_9,AM_85,experiment1
85,0.6562,0.281461864,0,0,39.46591127,7.021303624,40.45278741,2.5,2.5,TRUE,TRUE,1,SSP1_1_9,AM_85,experiment1
85,0.0085,0.056753599,0,0,31.89145799,6.188509511,33.46234573,2.5,1,TRUE,TRUE,1,SSP1_2_6,AM_85,experiment1
85,0.6393,0.282533777,0,0,38.74486362,7.259438911,40.14345462,2.5,2.5,TRUE,TRUE,1,SSP1_2_6,AM_85,experiment1
85,0,0,0,0,30.15180001,5.09054747,31.30360843,2.5,1,TRUE,TRUE,1,SSP2_4_5,AM_85,experiment1
85,0.5317,0.253829745,0,0,37.75646109,7.07474107,39.16365234,2.5,2.5,TRUE,TRUE,1,SSP2_4_5,AM_85,experiment1
85,0,0,0,0,24.57723345,4.241923776,25.9980109,2.5,1,TRUE,TRUE,1,SSP3_7_0,AM_85,experiment1
85,0.3836,0.202909369,0,0,36.50213071,6.815516236,37.65843994,2.5,2.5,TRUE,TRUE,1,SSP3_7_0,AM_85,experiment1
85,0,0,0,0,20.93748357,4.122561326,22.65489839,2.5,1,TRUE,TRUE,1,SSP5_8_5,AM_85,experiment1
85,0.2752,0.166471237,0,0,35.08110579,6.494128442,35.83982965,2.5,2.5,TRUE,TRUE,1,SSP5_8_5,AM_85,experiment1
85,0.507,0.241348812,0,0,35.50590581,7.030800713,36.24915172,1,1,TRUE,TRUE,1,SSP1_1_9,AM_85,experiment2
85,0.0837,0.149487982,0,0,36.25119895,6.424365623,36.59480375,2.5,1,TRUE,TRUE,1,SSP1_1_9,AM_85,experiment2
85,0.624,0.285807078,0,0,37.02986139,6.756848594,38.07223572,1,2.5,TRUE,TRUE,1,SSP1_1_9,AM_85,experiment2
85,0.6572,0.280547441,0,0,37.57309246,6.921847116,40.45278741,2.5,2.5,TRUE,TRUE,1,SSP1_1_9,AM_85,experiment2
85,0.4335,0.223243337,0,0,33.48463113,5.924592051,34.20923212,1,1,TRUE,TRUE,1,SSP1_2_6,AM_85,experiment2
85,0.008,0.050779706,0,0,31.72667401,6.357263385,33.46234573,2.5,1,TRUE,TRUE,1,SSP1_2_6,AM_85,experiment2
85,0.5667,0.294529893,0,0,35.69039425,7.444367213,37.32232937,1,2.5,TRUE,TRUE,1,SSP1_2_6,AM_85,experiment2
85,0.6645,0.276163024,0,0,37.63280214,6.4139044,40.14345462,2.5,2.5,TRUE,TRUE,1,SSP1_2_6,AM_85,experiment2
85,0.3658,0.213391415,0,0,31.41316581,5.777332205,32.09610866,1,1,TRUE,TRUE,1,SSP2_4_5,AM_85,experiment2
85,0,0,0,0,30.20762138,5.463770648,31.30360843,2.5,1,TRUE,TRUE,1,SSP2_4_5,AM_85,experiment2
85,0.5247,0.290006921,0,0,33.66195176,7.088194013,36.1220229,1,2.5,TRUE,TRUE,1,SSP2_4_5,AM_85,experiment2
85,0.4938,0.251206418,0,0,35.87750967,6.58110367,39.16365234,2.5,2.5,TRUE,TRUE,1,SSP2_4_5,AM_85,experiment2
85,0.4598,0.289633989,0,0,33.07419864,6.149460457,35.23615971,1,2.5,TRUE,TRUE,1,SSP3_7_0,AM_85,experiment2
85,0.2994,0.2012962,0,0,33.56364082,6.499180658,37.65843994,2.5,2.5,TRUE,TRUE,1,SSP3_7_0,AM_85,experiment2
85,0.1843,0.147258939,0,0,29.12738179,5.257265126,29.59056964,1,1,TRUE,TRUE,1,SSP3_7_0,AM_85,experiment2
85,0,0,0,0,25.47128247,4.482478635,25.9980109,2.5,1,TRUE,TRUE,1,SSP3_7_0,AM_85,experiment2
85,0.1634,0.14014307,0,0,26.7401716,5.379709165,27.48444021,1,1,TRUE,TRUE,1,SSP5_8_5,AM_85,experiment2
85,0,0,0,0,22.09544184,3.760603436,22.65489839,2.5,1,TRUE,TRUE,1,SSP5_8_5,AM_85,experiment2
85,0.4145,0.297436074,0,0,31.62968389,5.996814431,34.30012348,1,2.5,TRUE,TRUE,1,SSP5_8_5,AM_85,experiment2
85,0.2255,0.167474768,0,0,31.43685154,6.000099074,35.83982965,2.5,2.5,TRUE,TRUE,1,SSP5_8_5,AM_85,experiment2
