0,1,1,0,1,0,1,0,0,0,0,0,1,1
0,2,1,0,1,0,1,0,0,0,0,0,1,1
1,1,0.875,0.111118618365004,1.082,0.274502006097135,0.918,0.274502006097135,0.082,0.274502006097135,0.95,0,1,1
1,2,0.8741,0.115899191639211,1,0,1,0,0,0,0.95,0,1,1
2,1,0.8157,0.132367031510988,1.178,0.382704144820072,0.822,0.382704144820072,0.178,0.382704144820072,1.7749175,0.111107506503167,1,1
2,2,0.8204,0.140369311259775,1,0,1,0,0,0,1.77401759,0.115887601720047,1,1
3,1,0.7875,0.143367724067533,1.253,0.434948479914783,0.747,0.434948479914783,0.253,0.434948479914783,2.540464367657,0.201770912412879,1,1
3,2,0.7867,0.154197557979648,1,0,1,0,0,0,2.544263517704,0.214315857079284,1,1
4,1,0.7707,0.15496943416534,1.325,0.468609213091884,0.675,0.468609213091884,0.325,0.468609213091884,3.27774313978126,0.290608261106696,1,1
4,2,0.7638,0.157207742411989,1,0,1,0,0,0,3.28074252980426,0.318942622669866,1,1
5,1,0.7591,0.161441175829629,1.385,0.486838794686714,0.615,0.486838794686714,0.385,0.486838794686714,3.99815490302038,0.386608663578277,1,1
5,2,0.7434,0.161376833785034,1,0,1,0,0,0,3.99425705262941,0.42222757640938,1,1
6,1,0.7395,0.169701351051041,1.445,0.497214463005877,0.555,0.497214463005877,0.445,0.497214463005877,4.70690042392329,0.483563081045807,1,1
6,2,0.7311,0.168912170435766,1,0,1,0,0,0,4.68731042196247,0.518322575275929,1,1
7,1,0.7323,0.172035770426694,1.505,0.50022517452166,0.495,0.50022517452166,0.505,0.50022517452166,5.3959868273345,0.579417295220533,1,1
7,2,0.7134,0.166637955484962,1,0,1,0,0,0,5.36800186411385,0.613625824901381,1,1
8,1,0.7286,0.173066438086626,1.544,0.498309454367778,0.456,0.498309454367778,0.544,0.498309454367778,6.07780936059362,0.679288775588405,1,1
8,2,0.7023,0.169686485918895,1,0,1,0,0,0,6.03093762340464,0.705483411804207,1,1
9,1,0.7311,0.174393816413321,1.587,0.492619197427053,0.413,0.492619197427053,0.587,0.492619197427053,6.75586667056363,0.778159430565961,1,1
9,2,0.6881,0.170931587506837,1,0,1,0,0,0,6.68271596601211,0.796608354179868,1,1
10,1,0.7272,0.173983994753628,1.629,0.483314175865547,0.371,0.483314175865547,0.629,0.483314175865547,7.43635392570242,0.873647860432264,1,1
10,2,0.6798,0.174420131815058,1,0,1,0,0,0,7.32024190567452,0.880538072944753,1,1
11,1,0.7266,0.179512296694863,1.671,0.470085077384913,0.329,0.470085077384913,0.671,0.470085077384913,8.11287703036117,0.961585367792667,1,1
11,2,0.6595,0.178610334672022,1,0,1,0,0,0,7.94941238900896,0.960783554003487,1,1
12,1,0.7235,0.183770295536361,1.695,0.460637804774193,0.305,0.460637804774193,0.695,0.460637804774193,8.78873314237956,1.04964789637441,1,1
12,2,0.6436,0.178748401366253,1,0,1,0,0,0,8.55824227413341,1.03831291524406,1,1
13,1,0.7112,0.192331878666932,1.725,0.446737702208549,0.275,0.446737702208549,0.725,0.446737702208549,9.46142538674142,1.13867815672694,1,1
13,2,0.62,0.174098564928923,1,0,1,0,0,0,9.15113034577885,1.12063756263051,1,1
14,1,0.7023,0.194171090568118,1.748,0.434378503939461,0.252,0.434378503939461,0.748,0.434378503939461,10.1217663422884,1.22455280714838,1,1
14,2,0.5952,0.174549212050434,1,0,1,0,0,0,9.72038979021587,1.19780762629062,1,1
15,1,0.6957,0.191750562654398,1.766,0.423584021680969,0.234,0.423584021680969,0.766,0.423584021680969,10.773153715644,1.31427425685146,1,1
15,2,0.5745,0.176779526532348,1,0,1,0,0,0,10.2648270061495,1.26882732071187,1,1
16,1,0.6986,0.19610328017781,1.79,0.407512044074854,0.21,0.407512044074854,0.79,0.407512044074854,11.4178858433353,1.40049435308149,1,1
16,2,0.5583,0.176868291088008,1,0,1,0,0,0,10.7885408066359,1.34367448176149,1,1
17,1,0.6932,0.198527512383481,1.807,0.394850486775573,0.192,0.394070160366516,0.807,0.394850486775573,12.0654488612922,1.48855874572388,1,1
17,2,0.5416,0.177654161226246,1,0,1,0,0,0,11.2960281363113,1.41113121431816,1,1
18,1,0.6991,0.19901959400722,1.819,0.385210834981815,0.18,0.384379692163553,0.819,0.385210834981815,12.7076062106749,1.58288860826271,1,1
18,2,0.5221,0.17329634047383,1,0,1,0,0,0,11.7867930845532,1.47948018467402,1,1
19,1,0.7009,0.205210383025083,1.841,0.36585906146063,0.158,0.364923511395428,0.841,0.36585906146063,13.3555887333449,1.67302597372311,1,1
19,2,0.4969,0.170321459010306,1,0,0.999,0.0316227766016838,0,0,12.2580440264811,1.55022310922861,1,1
20,1,0.6942,0.209738766922928,1.857,0.350248017372938,0.142,0.349224795737585,0.857,0.350248017372938,14.0053030408389,1.76850208837972,1,1
20,2,0.4737,0.17241820680554,1,0,0.998,0.0446989708829856,0,0,12.7041455853327,1.61333309321718,1,1
21,1,0.692,0.215086638967329,1.875,0.330884397463048,0.124,0.32974646735444,0.875,0.330884397463048,14.6482657641798,1.86816438302928,1,1
21,2,0.4494,0.173175141488695,1,0,0.991,0.0944877131056093,0,0,13.1270987900697,1.67406701900994,1,1
22,1,0.6944,0.210839021751414,1.886,0.317970289657863,0.113,0.316751213622507,0.886,0.317970289657863,15.2889688066312,1.97021461497803,1,1
22,2,0.426,0.174282455727404,1,0,0.989,0.104354635210372,0,0,13.5261099442232,1.73266571868267,1,1
