0,1,0,2,0,0,0,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
1,0.874,0.118594462200587,2,0,0.95,0,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
2,0.835,0.131329641541713,2,0,1.7739176,0.118582602754367,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
3,0.83,0.150755672288882,2,0,2.55876060785,0.216035960391036,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
4,0.792,0.163101257512075,2,0,3.33852663124922,0.3080394708183,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
5,0.768,0.155621919465677,2,0,4.08022987576625,0.412000509748413,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
6,0.766,0.179347864681062,2,0,4.79787094755907,0.496795715403877,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
7,0.751,0.190424830738053,1.99,0.1,5.51344145494475,0.59424917494668,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
8,0.753,0.193037914316427,1.99,0.1,6.2144505522352,0.680712693028753,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
9,0.737,0.182936209006464,1.99,0.1,6.91738794917581,0.747202107575243,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
10,0.735,0.183333333333333,1.99,0.1,7.60426944661807,0.83271015608006,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
11,0.716,0.196802726432621,1.98,0.14070529413629,8.28908425501083,0.904766259639008,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
12,0.711,0.2112468994453,1.98,0.14070529413629,8.95535092175079,0.997205041627267,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
13,0.705,0.197650339148853,1.98,0.14070529413629,9.61655695852519,1.10397236909288,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
14,0.715,0.205172999188391,1.98,0.14070529413629,10.2717046700176,1.21461280598238,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
15,0.707,0.222136094420615,1.98,0.14070529413629,10.9367728758353,1.32590083382957,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
16,0.714,0.222029209107653,1.98,0.14070529413629,11.593786566436,1.42218450319836,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
17,0.71,0.218118677732462,1.98,0.14070529413629,12.2577233640637,1.53687300526253,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
18,0.693,0.235382774444203,1.97,0.171446607997765,12.9176005625744,1.64726444760724,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
19,0.681,0.260804892437224,1.96,0.196946385566932,13.5609414481336,1.74477236487189,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
20,0.646,0.244709681628718,1.96,0.196946385566932,14.1927398299505,1.85445322753062,52.8892608773976,2.5,1,TRUE,TRUE,1,SSP1_1_9,passive_AM,experiment1
