"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
42.2209962371249,32.3010314089832,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,2.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,30.1968903466598,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,2.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,28.6554503498713,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,2.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,27.3337002411627,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,2.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,39.0751545551352,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,39.2185705806813,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,38.7103126003468,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,37.5999755902797,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,35.9352332823985,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,33.7712981836211,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,31.4391815330365,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,29.0239652350654,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,27.172353874792,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,25.7283350556404,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,2.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,39.0751545551352,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,39.1399322876896,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,38.651968544265,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,37.5388169362793,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,35.7976371306225,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,33.6126887070697,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,31.0745823905301,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,28.4687606936272,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,26.3926273105471,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,2.5,TRUE,TRUE,1,"SSP3_7_0"
42.2209962371249,24.7035562904443,1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,2.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.7034888113635,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9782772022342,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9396650725874,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.8327029752701,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.8727545895114,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.8989633955181,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.900869728562,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9010118858851,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9010118858851,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9014237469641,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,1,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,36.9380653346592,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9495399344725,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.2566281334299,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.2055009887779,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.114862469227,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9552330437013,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.0400329906034,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.0565972677359,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.0572395827128,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,40.0572395827128,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.5737062474413,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,37.2017232199034,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.5511283207022,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9264337772554,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.914806477782,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.9011035284893,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.5178790230253,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.6897924882043,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
