"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
13.447202535105,13.447202535105,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4472005188438,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4472005188438,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4472005188438,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471973857545,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471955368245,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471955368245,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471916195924,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471916195924,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471916195924,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.2625852088669,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4064927919551,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4472015440008,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4471996917374,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.447199774252,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.446504830791,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4459469822001,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4459507877799,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4459507877799,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.4459507877799,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.9533024101454,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.2085995278752,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3707382448677,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3879031859708,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3930486084628,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3966812642642,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3943095419652,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3933886827145,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3914711596316,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.3911501970121,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.8754448867033,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.8551420303788,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.0368513565822,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.0814379482111,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,13.0117552299097,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.9385023914005,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.7713945396963,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.7155074619498,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.7137400559048,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.6806757609615,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.5,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.7427747099164,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.66666666666667,TRUE,TRUE,1,"SSP1_1_9"
13.447202535105,12.7488745924353,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.66666666666667,TRUE,TRUE,1,"SSP1_1_9"
