"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
36.2491517156374,36.2491517156375,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491124315487,1,1,TRUE,TRUE,1,"SSP1_1_9",1.15,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491124315487,1,1,TRUE,TRUE,1,"SSP1_1_9",1.3,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491124315487,1,1,TRUE,TRUE,1,"SSP1_1_9",1.45,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2490118013232,1,1,TRUE,TRUE,1,"SSP1_1_9",1.6,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2490118013232,1,1,TRUE,TRUE,1,"SSP1_1_9",1.75,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.24892914831,1,1,TRUE,TRUE,1,"SSP1_1_9",1.9,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.24892914831,1,1,TRUE,TRUE,1,"SSP1_1_9",2.05,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.24892914831,1,1,TRUE,TRUE,1,"SSP1_1_9",2.2,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.24892914831,1,1,TRUE,TRUE,1,"SSP1_1_9",2.35,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.24892914831,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,35.8015007909176,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.220334294024,1,1,TRUE,TRUE,1,"SSP1_1_9",1.15,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491517156375,1,1,TRUE,TRUE,1,"SSP1_1_9",1.3,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491124315487,1,1,TRUE,TRUE,1,"SSP1_1_9",1.45,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491124315487,1,1,TRUE,TRUE,1,"SSP1_1_9",1.6,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2490423056846,1,1,TRUE,TRUE,1,"SSP1_1_9",1.75,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2490423056846,1,1,TRUE,TRUE,1,"SSP1_1_9",1.9,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2490423056846,1,1,TRUE,TRUE,1,"SSP1_1_9",2.05,1.15,TRUE,TRUE,1,"SSP1_1_9"
36.2491517156374,36.2491124315487,1,1,TRUE,TRUE,1,"SSP1_1_9",2.2,1.15,TRUE,TRUE,1,"SSP1_1_9"
