0,1,0.5,0,1,0,0,0,0,0,0,0,1,30
0,2,0.5,0,1,0,0,0,0,0,0,0,1,30
1,1,0.5476,0.146619352300226,1,0,0,0,0,0,0.5,0,1,30
1,2,0.55,0.147728288741829,1,0,0,0,0,0,0.5,0,1,30
2,1,0.5718,0.196014293372736,1,0,0,0,0,0,1.04754524,0.146604690364996,1,30
2,2,0.581,0.195282540287354,1,0,0,0,0,0,1.049945,0.147713515912955,1,30
3,1,0.5842,0.222597077514139,1,0,0,0,0,0,1.619230885718,0.304235685042514,1,30
3,2,0.5942,0.221911806128919,1,0,0,0,0,0,1.63082880581,0.304129352747413,1,30
4,1,0.5852,0.245971469743659,1,0,0,0,0,0,2.20325564324342,0.472372935248973,1,30
4,2,0.6032,0.235585996024904,1,0,0,0,0,0,2.22485056363541,0.471967661777309,1,30
5,1,0.5796,0.260229280745104,1,0,0,0,0,0,2.78822159835308,0.650789052575028,1,30
5,2,0.5856,0.255034753417847,1,0,0,0,0,0,2.82780931982499,0.640052041873376,1,30
6,1,0.571,0.262749070689692,1,0,0,0,0,0,3.36753185630728,0.835227624020162,1,30
6,2,0.578,0.261098342946444,1,0,0,0,0,0,3.41311657837914,0.816952143011023,1,30
7,1,0.569,0.267286145857834,1,0,0,0,0,0,3.93818934194586,1.02186470324564,1,30
7,2,0.5838,0.264077704602521,1,0,0,0,0,0,3.99076986506758,0.995879503595119,1,30
8,1,0.5584,0.279115120516611,1,0,0,0,0,0,4.50679116141595,1.20668070388985,1,30
8,2,0.5728,0.274537614551462,1,0,0,0,0,0,4.57416132764515,1.18104823211112,1,30
9,1,0.5354,0.277923231568163,1,0,0,0,0,0,5.06474459773668,1.3918571073568,1,30
9,2,0.5752,0.278675941841276,1,0,0,0,0,0,5.14650324799708,1.37735180172331,1,30
10,1,0.529,0.285485558317783,1,0,0,0,0,0,5.59966293043571,1.56706544346647,1,30
10,2,0.5588,0.283802127008571,1,0,0,0,0,0,5.72118577502077,1.55079442816127,1,30
11,1,0.5196,0.287438832039668,1,0,0,0,0,0,6.12813416842225,1.7496494752985,1,30
11,2,0.5474,0.284490966852097,1,0,0,0,0,0,6.27942722641372,1.71983121255634,1,30
12,1,0.5018,0.29090550359876,1,0,0,0,0,0,6.64716289411653,1.93008171306201,1,30
12,2,0.5334,0.282744281387466,1,0,0,0,0,0,6.82622538739342,1.88999067179334,1,30
13,1,0.4762,0.286876552392532,1,0,0,0,0,0,7.14836106519416,2.11789676692911,1,30
13,2,0.5058,0.274402904335606,1,0,0,0,0,0,7.3589856593201,2.0562594706519,1,30
14,1,0.4594,0.288405956928743,1,0,0,0,0,0,7.623942376494,2.2998855919645,1,30
14,2,0.475,0.265359815464449,1,0,0,0,0,0,7.86412851369947,2.21516826574294,1,30
15,1,0.4444,0.283530278520082,1,0,0,0,0,0,8.08269963438082,2.47811305380255,1,30
15,2,0.4646,0.266963253571564,1,0,0,0,0,0,8.33846394577662,2.36798815628046,1,30
16,1,0.4256,0.26968518720983,1,0,0,0,0,0,8.52643350079868,2.64861767172051,1,30
16,2,0.4426,0.272164264321286,1,0,0,0,0,0,8.80236753339529,2.52182106041016,1,30
17,1,0.402,0.26209423262168,1,0,0,0,0,0,8.95135305128042,2.80957580018045,1,30
17,2,0.4356,0.267873388571185,1,0,0,0,0,0,9.24425990426752,2.67428028267773,1,30
18,1,0.4018,0.26892638919528,1,0,0,0,0,0,9.35267019772716,2.96464431457851,1,30
18,2,0.4176,0.271140691429926,1,0,0,0,0,0,9.67911997638741,2.81931159049099,1,30
19,1,0.398,0.266567282749525,1,0,0,0,0,0,9.75374757215341,3.12440972437254,1,30
19,2,0.4058,0.2654190168564,1,0,0,0,0,0,10.0959689349748,2.96294485987962,1,30
20,1,0.3786,0.269196905531798,1,0,0,0,0,0,10.1509920523479,3.29401632524169,1,30
20,2,0.3774,0.254792225462852,1,0,0,0,0,0,10.5009986084997,3.10752675386099,1,30
21,1,0.3664,0.264747469194494,1,0,0,0,0,0,10.5288355712565,3.46236666290059,1,30
21,2,0.3654,0.254307263696375,1,0,0,0,0,0,10.8776445251297,3.24528892120635,1,30
22,1,0.3492,0.259217567874922,1,0,0,0,0,0,10.8944669002094,3.62956974959268,1,30
22,2,0.3564,0.254142118573183,1,0,0,0,0,0,11.2422779519839,3.38756313324932,1,30
23,1,0.3328,0.256233235435772,1,0,0,0,0,0,11.2428994663239,3.77806859626129,1,30
23,2,0.3452,0.242558506877242,1,0,0,0,0,0,11.5978946947193,3.51950096542149,1,30
24,1,0.3296,0.256154387314136,1,0,0,0,0,0,11.5749348677188,3.92128751162338,1,30
24,2,0.3208,0.23322982721901,1,0,0,0,0,0,11.9423016074643,3.64846964955287,1,30
25,1,0.3186,0.247379127789172,1,0,0,0,0,0,11.903744736748,4.06120304085615,1,30
25,2,0.3176,0.234264807429541,1,0,0,0,0,0,12.2623325722233,3.77292339928102,1,30
26,1,0.3072,0.24914314080307,1,0,0,0,0,0,12.2215491918156,4.20015474415017,1,30
26,2,0.3168,0.245107967703344,1,0,0,0,0,0,12.5791395242932,3.89617006221355,1,30
27,1,0.3018,0.25882569710708,1,0,0,0,0,0,12.5279514694174,4.3371694076922,1,30
27,2,0.3048,0.248395573071347,1,0,0,0,0,0,12.89511687307,4.01765732133445,1,30
28,1,0.2864,0.254528209081895,1,0,0,0,0,0,12.8289376678532,4.48051686116897,1,30
28,2,0.2956,0.244745665705776,1,0,0,0,0,0,13.199094982027,4.14467967386383,1,30
29,1,0.2676,0.241052801074395,1,0,0,0,0,0,13.1145368295075,4.61311771230607,1,30
29,2,0.287,0.238589290831334,1,0,0,0,0,0,13.4938684184272,4.27367872842125,1,30
30,1,0.2516,0.239441233308753,1,0,0,0,0,0,13.3813618749863,4.74115231217993,1,30
30,2,0.2748,0.236297763989702,1,0,0,0,0,0,13.7800372825992,4.40168691001225,1,30
31,1,0.2564,0.251047983820545,1,0,0,0,0,0,13.6322081684255,4.86605354947026,1,30
31,2,0.254,0.216188517155514,1,0,0,0,0,0,14.0540140768643,4.52756660607533,1,30
32,1,0.2438,0.242278678211335,1,0,0,0,0,0,13.8878145195338,4.99117852256562,1,30
32,2,0.2572,0.229681665212244,1,0,0,0,0,0,14.3072278568234,4.64559677564277,1,30
33,1,0.232,0.229960352076296,1,0,0,0,0,0,14.1308355675734,5.11034512744581,1,30
33,2,0.2518,0.234364274637695,1,0,0,0,0,0,14.5636060912606,4.76814254431802,1,30
34,1,0.2212,0.227715323456886,1,0,0,0,0,0,14.3620711912686,5.23022448132633,1,30
34,2,0.2436,0.229966975062156,1,0,0,0,0,0,14.8145764793918,4.89559329910245,1,30
35,1,0.2192,0.227980943548452,1,0,0,0,0,0,14.5825203508779,5.34868120142581,1,30
35,2,0.2314,0.225512198124638,1,0,0,0,0,0,15.0573496045312,5.02109183491438,1,30
36,1,0.209,0.219899321105923,1,0,0,0,0,0,14.8009544536844,5.47073792910814,1,30
36,2,0.2356,0.231429815536024,1,0,0,0,0,0,15.2879410798479,5.14327239548731,1,30
37,1,0.209,0.223694162097075,1,0,0,0,0,0,15.0092033688934,5.58062756934729,1,30
37,2,0.232,0.230656464920494,1,0,0,0,0,0,15.5226944024471,5.26511104392098,1,30
38,1,0.208,0.226270627332818,1,0,0,0,0,0,15.2174314592109,5.69125126756387,1,30
38,2,0.2312,0.237443295625028,1,0,0,0,0,0,15.753837545766,5.39108694768553,1,30
39,1,0.2114,0.240344692353055,1,0,0.022,0.146830236111208,0,0,15.4246425196977,5.80391166900785,1,30
39,2,0.2224,0.226894694527681,1,0,0.024,0.153202290726241,0,0,15.9841606091533,5.51593252648424,1,30
40,1,0.211,0.248560988753788,1,0,0.198,0.398891248909918,0,0,15.6341239061005,5.92173519438136,1,30
