"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
37.9058252714273,37.7242221313977,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
37.9058252714273,36.3786755650025,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
37.9058252714273,26.0395604538614,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
37.9058252714273,20.4699204769442,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
37.9058252714273,20.4699204769442,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
37.9058252714273,20.4699204769442,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
37.9058252714273,20.4699204769442,1,1.45,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,37.8322813357036,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,37.8328345983567,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,37.8916433092741,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,37.9575352515607,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,38.0502125801741,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,37.7693752758075,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,33.4749139449273,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,28.6065969999236,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,28.6065969999236,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,28.6065969999236,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
38.0502125801741,28.6065969999236,1,1.6,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,37.8514372363067,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,37.8520195823738,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,37.9220199574492,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,37.988418078882,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,38.1775625064369,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,38.2923351109446,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,37.4014865292659,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,35.0811205697866,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,35.0811205697866,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,35.0811205697866,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
38.2923351109446,35.0811205697866,1,1.75,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,37.8588687629818,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,37.8594685159659,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,37.9343106315809,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.010125253371,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.2311706943814,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.4790175061789,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.7583790388042,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.3993751754348,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.3993751754348,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.3993751754348,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
38.7583790388042,38.3993751754348,1,1.9,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,37.8624136175439,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,37.8630193283817,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,37.9404929362922,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,38.0201991243148,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,38.2642062979059,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,38.5633826710383,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,39.1447820628526,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,39.6142999653304,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,39.6142999653304,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,39.6142999653304,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
39.6142999653304,39.6142999653304,1,2.05,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,37.8685330198329,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,37.8691394733868,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,37.9478184766168,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,38.0298751265422,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,38.2844464656258,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,38.6134506931058,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,39.3606230290241,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,40.149734899207,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,40.149734899207,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,40.149734899207,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
40.149734899207,40.149734899207,1,2.2,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,37.8723209659534,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,37.8729322176887,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,37.9520813174761,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,38.034995998284,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,38.2933572679312,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,38.6359303139222,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,39.4567643390349,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,40.3912754985725,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,40.3912754985725,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,40.3912754985725,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
40.3912754985725,40.3912754985725,1,2.35,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,37.8733208845068,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,37.8739325741609,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1.15,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,37.9531495537342,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1.3,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,38.0363079186166,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1.45,FALSE,TRUE,1,"SSP1_1_9"
